Date,Campaign type,Campaign name,Ad set name,Model,Unique leads,Cost,Clicks (all),CPC (all),Link clicks,CPC (cost per link click),Impressions,Reach,Unique clicks (all),CPM (cost per 1000 impressions),Cost per action (CPA),Inversion Planeada,CPL proyectado,Meta Leads,Meta Conversaciones,Meta Clicks,CPC proyectado,Meta Seguidores,CPS proyectado,Meta interacciones,CPE Proyectado,Meta Alcance,CPA alcance proyectado,CPMA proyectado,CPA proyectado
2024-09-01,BRANDING,Branding_HMC_XR 190 L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 190 L,0,51902,1213,42.79,1042,49.81,36647,33522,1130,1416.27,2.78,1415094.0,0.0,0.0,0.0,19700.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,BRANDING,Branding_HMC_XR_150_L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 150L,0,52052,2315,22.48,1115,46.68,94887,79230,2016,548.57,14.2,1415094.0,0.0,0.0,0.0,23641.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,BRANDING,Branding_Reach_HMC_CB100_CPE_INT_POST_SEPTIEMBRE_24_FB_$2000000,CB100_CPE_Reach_DOMICILIARIOS,DOMICILIARIO,0,31545,121,260.7,37,852.57,80582,80582,120,391.46,1.79,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192444.0,742.0,0.0,0.0
2024-09-01,BRANDING,Branding_Reach_HMC_CB100_CPE_INT_POST_SEPTIEMBRE_24_FB_$2000000,CB100_CPE_Reach_MOTOTAXISTA,MOTOTAXISTAS,0,28578,115,248.5,40,714.45,72390,71703,114,394.78,1.34,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834333.0,723.0,0.0,0.0
2024-09-01,PERFORMANCE,0.11_Leads _HMC_CB100_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2520000,CB100_LOOKALIKE_BBDD_UNIFICADA,CB100,41,118643,821,144.51,407,291.51,61001,44722,647,1944.94,74.71,2520000.0,3000.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,BROAD_DIMOVIL,DIMOVIL,32,68263,540,126.41,274,249.14,40729,34788,434,1676.03,66.66,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,Lookalike Jul2023,DIMOVIL,4,23600,131,180.15,64,368.75,10349,8937,109,2280.41,104.89,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,1_Leads _HMC_CB-125F_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$4.788.000,PUBLICO SIMILAR,CB 125F E3,29,75378,415,181.63,219,344.19,34956,26910,330,2156.37,95.29,4788000.0,3000.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,1_Leads _HMC_CB-125F_CPL_LDS_POST_SEPTIEMBRE_24_FB_$4.788.000,INTERESES NACIONAL,CB 125F E3,26,90327,474,190.56,246,367.18,33632,28007,377,2685.75,95.18,4788000.0,3000.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,1_Leads _HMC_CB-125F_CPL_LDS_POST_SEPTIEMBRE_24_FB_$4.788.000,PUBLICO SIMILAR,CB 125F E3,22,132297,676,195.71,344,384.58,65803,55021,571,2010.5,102.95,4788000.0,3000.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,2_Leads _HMC_DIO-DLX_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2.050.000,DIO DLX INTERESES,DIO DLX E3,24,49095,241,203.71,110,446.32,18015,15749,175,2725.23,121.52,2050000.0,2500.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,2_Leads _HMC_DIO-DLX_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2.050.000,DIO DLX LALREMARK,DIO DLX E3,28,60053,293,204.96,134,448.16,20256,17198,227,2964.7,114.17,2050000.0,2500.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,3_Leads _HMC_DIO-STD_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1000000,DIO STD INTERESES,DIO STD E3,22,47237,238,198.47,141,335.01,24069,21049,176,1962.57,83.31,1000000.0,2500.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,4_Leads _HMC_NAVI_CPL_LDS_POST_SEPTIEMBR_24_FB_$2.784.000,NAVI - INTERESES,NAVI E3,28,78895,455,173.4,236,334.3,42170,29261,351,1870.88,89.05,2784000.0,2000.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,4_Leads _HMC_NAVI_CPL_LDS_POST_SEPTIEMBR_24_FB_$2.784.000,NAVI - MUJERES - INTERESES,NAVI E3,9,65704,67,980.66,27,2433.48,4341,607,48,15135.68,521.46,2784000.0,2000.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,5_Leads_HMC_PCX-160_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.353.000,PCX 160 NACIONAL LOOKALIKE,PCX 160 ABS,22,65514,403,162.57,181,361.96,20453,17493,305,3203.15,97.2,1353000.0,3000.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,6_Leads _HMC_WAVE-110S_CPL_LDS_POST_AGOSTO_24_FB_$1.252.000,WAVE INTERESES NACIONAL,WAVE 110S,20,33837,282,119.99,129,262.3,14360,11065,217,2356.34,73.56,1252000.0,2000.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,6_Leads _HMC_WAVE-110S_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.252.000,WAVE INTERESES NACIONAL,WAVE 110S,26,61068,597,102.29,246,248.24,25171,21773,459,2426.13,68.31,1252000.0,2000.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,7_Leads _HMC_X-BLADE_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.480.000,XBLADE_INTERESES,XBLADE,17,83822,794,105.57,320,261.94,42503,30381,661,1972.14,68.82,1480000.0,3700.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,INTERESES,XR 150L E3,62,97351,917,106.16,378,257.54,46280,34279,697,2103.52,60.92,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,LAL + BBDD GENERAL,XR 150L E3,18,39353,291,135.23,156,252.26,24896,18916,234,1580.7,62.76,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,BBDD_XR190L,XR 190L,31,36960,373,99.09,178,207.64,17000,13975,278,2174.12,51.4,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,INTERESES _HOMBRE_XR190L,XR 190L,26,38228,636,60.11,267,143.18,23785,18596,475,1607.23,39.05,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,10_Leads_HOC_CB300F_CPL_CONV_POST_AGOSTO_FB_$1000000,INTERESES_CB300,CB 300F,23,49276,248,198.69,112,439.96,14004,11908,176,3518.71,95.5,1000000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,10_Leads_HOC_CB300F_CPL_CONV_POST_SEPTIEMBRE_FB_$1000000,INTERESES_CB300,CB 300F,24,52975,609,86.99,276,191.94,19018,13912,474,2785.52,47.6,1000000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 100,Whatsapp General,0,10503,97,108.28,16,656.44,1884,1507,74,5574.84,8.15,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 300F,Whatsapp General,0,10590,167,63.41,105,100.86,5229,4259,135,2025.24,25.04,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB125F,Whatsapp General,0,10594,88,120.39,26,407.46,3033,2553,75,3492.91,69.7,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_DLX,Whatsapp General,0,10570,56,188.75,22,480.45,2888,2288,53,3659.97,91.12,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_STD,Whatsapp General,0,10624,85,124.99,35,303.54,2212,1762,70,4802.89,64.39,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_NAVI,Whatsapp General,0,10530,91,115.71,49,214.9,4048,3386,79,2601.28,41.79,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_PCX 160 ABS,Whatsapp General,0,10960,66,166.06,32,342.5,2687,2104,60,4078.9,86.3,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_WAVE 110S E3,Whatsapp General,0,10524,121,86.98,57,184.63,3213,2717,97,3275.44,35.43,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XBLADE,Whatsapp General,0,10534,58,181.62,23,458.0,2316,1828,47,4548.36,76.33,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 150L E3,Whatsapp General,0,10723,133,80.62,61,175.79,4477,3652,120,2395.13,35.16,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-01,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 190L,Whatsapp General,0,10427,127,82.1,56,186.2,3284,2391,107,3175.09,38.19,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-02,BRANDING,Branding_HMC_CB-125F_CPC_CLI_POST_septiembre2024_FB_$4788679,Intereses_Nacional,CB-125F,0,76377,1651,46.26,888,86.01,65636,56682,1445,1163.64,26.62,4788679.0,0.0,0.0,0.0,52514.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_PRINCIPALES_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,,0,134242,3515,38.19,2274,59.03,200910,118863,3086,668.17,18.87,,,,,,,,,,,,,,
2024-09-02,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_RESTO_DEL_PAÍS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 - Copia,,0,233395,5548,42.07,3841,60.76,346471,181029,4851,673.64,19.52,,,,,,,,,,,,,,
2024-09-02,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_SECUNDARIAS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 -,,0,21821,551,39.6,407,53.61,35448,16631,478,615.58,17.29,,,,,,,,,,,,,,
2024-09-02,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_DOMICILIARIO,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,38308,761,50.34,684,56.01,32550,23449,742,1176.9,18.45,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_INDEPENDIENTE,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,9014,276,32.66,174,51.8,8379,7113,232,1075.78,16.01,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_MOTOTAXI,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,35764,927,38.58,583,61.34,28832,24527,796,1240.43,20.0,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_INDEPENDIENTE,INDEPENDIENTE,0,32541,295,110.31,24,1355.88,6277,5236,286,5184.16,18.48,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,150.0,0.0,0.0,0.0,0.0
2024-09-02,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_MOTOTAXISTA,MOTOTAXISTAS,0,19353,157,123.27,20,967.65,4534,3874,155,4268.42,18.86,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15263.0,38.0,0.0,0.0,0.0,0.0
2024-09-02,BRANDING,Branding_HMC_CB300F_CPE_INT_POST_Septiembre_2024_FB_$4754717,CB300F Feb Intereses Col,CB300F,0,74806,3244,23.06,1319,56.71,71728,60245,2733,1042.91,17.67,4754717.0,0.0,0.0,0.0,101868.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
